"date","year","week","AK","AL","AR","AZ","CA","CO","CT","DE","DC","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VT","VA","WA","WV","WI","WY","PR","US"
2014-01-11,2014,2,3.4096,5.12425,6.71369,1.98886,4.61744,2.41081,1.40479,2.02367,13.3748,NA,2.28367,3.61589,6.52052,3.44904,3.49933,0.572124,4.56558,1.74694,7.07513,1.12581,1.78191,1.33203,3.15222,2.51268,6.17894,3.97493,1.69348,1.77795,3.22084,0.826887,3.19855,5.8621,1.99698,2.47585,2.66344,1.83799,6.94503,3.47976,2.83613,1.10585,2.16539,2.27707,5.68428,7.02738,3.29272,4.19244,4.06224,2.57345,3.49505,2.11346,2.19116,3.48837,3.46492
2014-01-18,2014,3,2.49351,4.12286,6.18,2.8169,4.57287,2.02414,1.56156,2.40964,8.77411,NA,2.00119,3.38421,4.17802,2.99557,2.98864,0.646956,5.70495,1.60158,6.03897,1.28159,2.257,1.82443,2.44761,3.1093,5.18229,3.3622,1.01585,1.97794,2.63852,0.977278,3.25342,5.23758,2.80846,3.21006,2.56917,1.69376,7.63397,3.30138,2.71894,1.66634,1.14888,1.72071,5.08926,5.47173,3.12789,3.0185,4.6483,2.15034,4.12063,2.14545,2.62159,3.31325,3.31698
2014-01-25,2014,4,1.85097,4.90589,6.45527,3.20993,5.04872,1.79752,2.11538,3.70828,9.20716,NA,1.84772,5.30303,2.90499,2.81371,3.38857,0.573543,5.28142,1.36875,4.90335,1.80248,2.07697,1.74202,2.5653,3.26496,4.99943,3.19497,0.635497,2.49233,2.09538,1.08745,2.56233,4.58028,2.91725,3.13997,2.42769,1.83346,7.53382,2.36039,3.07744,0.939137,1.40867,1.90963,4.22368,4.97024,3.05851,5.33255,4.37013,2.37034,4.54972,2.62035,2.36266,3.84615,3.2407
2014-02-01,2014,5,1.86667,4.19172,7.05495,2.92286,4.28707,1.65351,3.24649,2.48214,8.93569,NA,1.8826,4.99376,2.59782,2.31313,3.04646,0.547358,4.66637,1.08631,4.26658,1.9802,2.00847,1.58231,2.40028,2.53456,4.83694,3.17951,0.145613,2.04842,2.25962,0.574205,3.57187,4.5808,3.13798,2.90097,1.29291,1.71574,8.74261,1.44202,2.83049,1.09382,1.62555,2.2584,3.23936,4.69254,2.5232,4.62777,3.69423,1.72016,2.78674,1.56174,2.07193,4.59418,2.88598
2014-02-08,2014,6,1.60976,3.62115,5.30612,2.64201,3.83781,1.59832,3.27323,2.98507,9.0053,NA,1.33199,5.58968,2.09622,2.09311,2.40204,0.457302,2.98964,1.05997,3.61763,1.9725,2.28933,1.99802,2.33985,2.15726,4.11217,2.43792,0.518327,1.99442,1.89535,0.830816,3.41817,3.45948,3.65359,1.7691,1.89639,1.21782,8.5917,1.2931,2.51665,1.44172,0.886173,1.97139,3.12792,4.15233,2.47417,3.84845,3.28552,1.64107,2.10362,2.47756,1.52225,4.83384,2.62172
2014-02-15,2014,7,1.71518,3.06381,4.12917,2.37206,3.46235,1.25705,2.31715,2.2707,7.20721,NA,1.33795,5.77617,1.22951,2.02027,1.94611,0.419744,2.26361,0.777628,2.96206,1.82579,1.95654,1.65155,2.38357,2.13796,3.7958,2.00081,0.143885,1.21046,1.47948,0.363542,3.34581,4.35127,2.90014,2.06718,0.729927,1.2954,3.5958,0.794378,1.97179,1.06366,0.951452,1.9942,2.31049,4.02182,2.48033,3.48042,3.13499,1.43451,2.19595,1.8717,1.4562,5.02035,2.34067
2014-02-22,2014,8,0.664084,1.96498,2.90946,2.05059,3.38719,0.978969,2.9813,1.72612,7.97153,NA,0.829436,8.10466,1.60794,2.07339,1.96205,0.387294,2.19104,0.829515,2.76318,1.86074,1.37195,1.45711,2.53917,2.65642,3.02017,1.68301,0.331538,0.808081,1.02141,0.516917,2.57067,3.13152,1.88879,1.4358,1.75953,0.976909,5.38348,0.880432,1.78917,0.723327,0.578668,1.83036,1.50353,3.86342,2.7389,2.76364,2.68339,1.51721,1.78596,2.24364,1.47792,3.72272,2.12059
2014-03-01,2014,9,0.84246,2.17243,2.24778,2.0401,3.03955,1.05669,2.43843,1.86263,8.52626,NA,0.902047,6.84524,1.4071,2.04208,1.77923,0.300725,2.09873,0.447359,2.70049,1.40138,1.40081,1.2469,1.90937,1.96669,3.02302,1.63679,0.15625,0.574713,1.07607,0.374964,2.72978,2.35196,1.54231,1.43214,0.569981,1.12666,3.79888,0.473274,1.69503,0.443561,0.207138,1.52961,1.38577,3.97478,2.04691,3.46691,2.44837,0.580191,1.4445,2.44775,1.01649,4.20499,1.91094
2014-03-08,2014,10,0.942588,1.99863,2.30399,1.73595,2.72134,0.922708,2.50557,1.95587,7.78073,NA,0.814624,6.30225,2.00494,1.849,1.34899,0.247295,1.4466,0.322959,2.82952,1.52855,1.22427,1.3024,2.25215,2.27225,3.07097,1.40174,0.403522,0.97269,0.972376,0.294827,2.75766,2.05069,1.78227,1.312,0.882553,0.995671,3.4255,0.508044,1.46823,0.495433,0.288971,2.00293,1.6397,3.78548,2.54926,2.78364,2.26653,0.724638,1.24209,2.17066,0.978887,2.87278,1.9023
2014-03-15,2014,11,0.452148,1.75817,1.69389,1.50055,2.31375,0.923341,1.8018,1.18017,8.17052,NA,0.629599,4.625,0.818063,1.98314,1.33333,0.249384,1.8649,0.176417,2.13324,1.21849,0.858779,1.27717,2.0962,1.88838,2.18562,1.78872,0,1.09393,1.02816,0.492914,2.67035,2.09476,1.9047,1.15326,0.712695,0.796262,3.00021,0.44603,1.5927,0.642958,0.445996,1.07623,1.03913,3.66299,2.10766,2.98651,1.89497,0.65596,0.838142,1.95062,0.601358,3.52021,1.76619
2014-03-22,2014,12,0.740096,1.44337,1.16215,1.48581,2.39688,0.669817,2.84506,1.29005,9.03674,NA,0.667277,2.62123,0.902302,1.75208,1.3592,0.268399,1.21435,0.141301,2.41191,1.02136,1.07995,1.50866,2.02663,2.06639,2.28571,1.32347,0.103663,0.747664,0.947539,0.254866,2.77386,2.06013,2.19795,1.07253,0.501433,0.715975,2.96679,0.720243,1.54725,0.834971,0.290847,0.899719,1.14592,3.39706,2.18588,2.89179,1.92425,0.856007,0.799777,2.2929,0.319693,3.77358,1.85791
2014-03-29,2014,13,0.92233,1.40019,0.817661,1.23601,1.99261,0.635988,2.772,1.51104,11.3695,NA,0.637701,3.03721,0.45106,2.03628,0.919183,0.172989,0.657425,0.188472,2.22451,1.15268,1.01566,1.37952,1.71558,1.7914,2.10551,1.37779,0.0347343,0.44428,0.854943,0.12475,3.27521,2.06814,2.73789,0.901358,0.652377,0.718586,2.25514,0.594732,1.75439,0.70227,0.326052,0.990268,1.22101,3.34885,1.88802,2.69331,1.95655,0.735294,0.530326,1.90797,0.1886,4.68966,1.82094
2014-04-05,2014,14,0.868373,0.983607,0.786164,1.31352,2.01378,0.644122,2.76172,1.72552,9.7337,NA,0.583182,3.0303,1.77419,1.96344,0.886968,0.175399,0.862866,0.246085,2.27164,1.23343,1.44424,1.68397,1.65936,2.11676,2.33345,1.56726,0.290135,0.652842,0.737705,0.294184,2.90237,1.90878,3.06605,0.875,0.410397,0.71711,2.32617,0.497843,1.90891,1.19367,0.306947,0.845706,0.406298,3.21687,2.0068,3.49026,1.89131,0.648571,0.66636,1.50108,0.191617,4.09091,1.83453
2014-04-12,2014,15,0.656234,0.993455,0.945626,1.46178,1.84637,0.668198,2.77388,1.48209,7.63274,NA,0.357918,2.15783,1.30328,1.95187,0.567721,0.225102,0.557103,0.140948,2.21134,1.23162,1.32054,1.89628,1.3891,1.33506,2.0764,0.902869,0.0336927,0.678989,0.817784,0.416157,3.34845,2.11104,3.09776,0.951747,0.551978,0.750173,2.30092,0.503555,1.53094,1.67913,0.332005,0.925401,0.411799,3.35918,1.86781,3.26409,1.87299,0.548902,0.679701,1.94161,0.15625,3.45369,1.75446
2014-04-19,2014,16,0.848256,1.3658,0.672202,1.5802,1.87291,0.630307,2.71526,0.274977,6.62162,NA,0.361294,3.24977,1.91781,1.78886,0.565355,0.195775,0.59438,0.140517,2.17405,0.94897,1.02282,1.54012,1.15602,1.2565,2.13312,0.8907,0.0344828,0.510204,0.917431,0.381679,2.87107,1.77128,2.37233,1.30465,0.165017,0.580983,1.83402,0.421941,1.22532,1.43563,0.189068,0.799128,0.189499,3.0909,1.63904,3.20042,1.47833,0.682996,0.45928,2.13027,0.197824,3.26409,1.51636
2014-04-26,2014,17,0.735294,1.56836,1.13972,1.42767,1.83302,0.55975,2.47599,0.097229,6.63073,NA,0.481352,2.49844,2.00454,1.86204,0.616675,0.215588,0.630601,0.159146,1.95779,1.08509,1.01355,1.39503,0.955642,1.56118,2.1301,0.990099,0.0700035,0.405515,0.543696,0.268673,2.188,1.87699,1.50943,0.763823,0.267523,0.592349,1.90706,0.409989,1.14736,1.27812,0.131666,1.02382,0.202061,2.84024,2.60776,2.16573,1.37131,0.681872,0.49596,1.82174,0.277521,5.37482,1.40334
2014-05-03,2014,18,0.562527,1.35659,1.08032,1.63348,1.69241,0.678092,2.32244,0.0514403,4.7014,NA,0.36579,1.78462,1.40036,1.7144,0.745033,0.174056,0.561129,0.122162,1.66369,0.882191,0.82729,1.01512,1.08984,1.73495,1.8175,0.779697,0.0344116,0.235849,0.786346,0.124766,2.03609,1.83107,1.59652,0.982247,0.0560224,0.571842,1.71875,0.34626,0.950616,0.821485,0.216177,0.9328,0.146612,2.41511,1.53369,1.52156,1.51772,0.401417,0.550064,1.66397,0.160772,3.39463,1.2593
2014-05-10,2014,19,0.858369,1.45459,0.787402,1.75053,1.72803,0.0944882,2.35484,0,5.53746,NA,0.314309,1.81932,1.46617,1.99132,0.647463,0.134026,0.513184,0.0443197,1.75199,0.874026,0.813391,1.07308,1.1358,1.3382,1.8882,0.963817,0.0691324,0.647059,0.653013,0.418556,2.38206,1.57785,1.362,1.14239,0,0.432727,1.25837,0.701481,1.24791,0.476417,0.198592,1.41674,0.157693,2.52891,1.83045,1.57993,1.39582,0.607681,0.366335,2.09549,0.101729,6.58499,1.32482
2014-05-17,2014,20,0.255754,1.52174,1.57658,1.63644,1.80206,0.232693,1.54044,0,7.2335,NA,0.306577,2.41477,2.3974,1.63255,1.19117,0.133562,0.584659,0.0146056,1.79672,1.02746,1.00283,1.00655,1.08848,1.41359,1.992,0.616698,0,0.436137,0.789083,0.125313,2.30849,1.6795,1.32629,0.823245,0.243605,0.250604,2.18103,0.417933,1.27145,0.189609,0.0930016,1.03228,0.130548,2.6284,1.76052,1.76152,1.3232,0.407166,0.389105,1.93464,0.106213,5.41401,1.27576
2014-05-24,2014,21,1.00182,1.48944,0.627615,1.24715,2.0838,0.16442,0,0,9.6064,NA,0.289491,3.3213,0.759144,1.73257,0.647529,0.135589,0.202634,0.00465983,1.7632,0.766046,1.08874,0.749749,1.15321,1.82819,2.43114,0.785388,0.0754148,0.666667,0.869619,0.0335796,2.03737,2.12909,1.06975,1.20984,0.275786,0.321802,0.40724,0.370508,1.25712,0.165494,0.190386,0.779365,0.145278,2.77493,1.74422,2.01064,1.24352,0.609579,0.336595,2.064,0.304288,5.11696,1.29483
2014-05-31,2014,22,0.478469,1.12015,0.602007,1.25493,1.86448,0.139324,0,0,9.62464,NA,0.24099,2.83286,0.596421,1.56121,0.534158,0.191121,0.369213,0.0157274,1.80095,0.79001,0.729408,0.708627,0.990553,0.137221,2.09246,0.723487,0,0.564061,0.948859,0,2.67133,1.70604,0.905888,1.21685,0,0.367436,0.593178,0.211149,1.13383,0.0539957,0.145278,0.792317,0.0886132,2.77039,1.66775,1.87919,1.28038,0.38583,0.249591,0.142248,0.0592768,5.40146,1.2261
2014-06-07,2014,23,1.66667,1.26949,0.134048,1.07249,1.88064,0.423403,0,0.0675676,7.63077,NA,0.244993,1.30971,0,1.48708,0.517552,0.146802,0.112013,0.0155023,1.4505,1.05037,0.631639,0.757277,1.01219,1.11949,1.85963,0.0359583,0.224972,1.35135,0.755287,0.0393236,2.32336,1.63086,1.02176,1.48046,0.0971817,0.436388,0.414201,0.171306,1.21124,0.0779018,0.0809498,0.44287,0.091348,2.5365,0.198478,2.30608,1.1475,0.402414,0.154748,0.122951,0.11544,7.93651,1.14538
2014-06-14,2014,24,0.155763,1.31662,0.370142,0.950335,1.80584,0.432181,0,0.074239,8.20084,NA,0.154143,2.92154,0,1.42806,0.485973,0.14206,0.205761,0.00522357,1.44831,0.656919,0.630496,0.717355,1.09414,0.840116,1.93889,0.108421,0.0597015,0.244898,0.730076,0,2.20694,1.07611,1.28228,1.28355,0.093633,0.248307,0.312695,0.371353,0.914125,0,0.0276625,0.636402,0.0770416,2.22052,1.21724,1.34328,1.06692,0.454959,0.205727,0.431373,0.134553,9.02965,1.0678
2014-06-21,2014,25,0.347826,0.935829,0.15456,0.754544,1.77155,0.545746,0,0.137741,8.50291,NA,0.031736,1.61638,0,1.40261,0.376023,0.18354,0.262314,0.00471254,1.2544,0.615385,0.665273,0.662935,0.985389,0.861829,1.49305,0.039604,0.0672948,0.776531,0.565903,0.0421408,1.94622,1.08923,1.08052,1.3863,0.0987167,0.23638,0.0761325,0.232919,0.874445,0.0478927,0.0511771,0.46786,0.0535117,2.00295,0,1.73913,1.01355,0.529301,0.307842,0.34188,0.163345,8.12582,1.07269
2014-06-28,2014,26,0,0.923861,0.151286,0.649819,1.76479,0.599341,0,0,7.06349,NA,0.0290613,2.82609,0,1.08399,0.846468,0.10991,0.0446429,0,1.05878,0.579969,0.4112,0.778862,0.944783,1.02194,1.64258,0.036523,0.0625782,0.738916,0.532632,0.0454339,1.78492,0.953872,0.863077,0.994391,0,0.26021,0.171527,0.097371,0.938584,0.0253421,0.0267451,0.715252,0.0364299,3.19926,1.00689,1.29252,0.918973,0.45854,0.216676,0.393529,0.114384,8.41866,1.01298
2014-07-05,2014,27,0.253165,0.907477,0.178571,0.643604,1.80666,0.707825,0.653595,0,6.23116,NA,0.0855499,1.67286,0,0.875356,0.347222,0.148999,0.0791452,0.0210194,1.32031,0.706621,0.822846,0.84533,1.38702,0.765931,1.71565,0.0394789,0,1.18519,0.697674,0.199071,1.37905,1.0404,0.96,1.03343,0,0.317023,0.243072,0.471143,0.806452,0.0607165,0,0.304378,0.0614156,1.9334,1.15603,1.59151,1.08524,0.241896,0.256739,0.208877,0.10453,0,0.994705
2014-07-12,2014,28,0,0.728079,0.42735,0.674624,1.49365,0.26938,0,0,6.8328,NA,0.0951336,1.68577,0,0.898938,0.484076,0.146801,0.167673,0.00958176,1.18684,0.354359,1.78988,0.603396,0.463807,0.893796,1.34846,0.035524,0,0.40201,0.435852,0,1.28438,0.875988,0.662061,1.16279,0,0.226784,0.168634,0.471698,0.876469,0.046436,0.0901442,0.485044,0.0357953,1.90947,0.912593,1.04322,0.838727,0.372362,0.140819,0.126103,0.0586854,10.4637,0.880862
2014-07-19,2014,29,0.70922,0.758799,0.255428,0.82484,1.48858,0.42343,0,0,4.14747,NA,0.142664,1.61064,0,0.826602,0.120744,0.133596,0.253715,0.00530279,1.12178,0.282413,0.689799,0.601338,0.472016,0.693518,1.51859,0.0730727,0,0.740741,0.42203,0,1.06916,1.48677,0.7849,1.1744,0,0.219459,0.0563698,0.262238,0.613497,0.0500626,0.0861079,0.426605,0.0229964,1.76986,0.706949,2.26876,0.871626,0.265152,0.248542,0.514801,0.074184,14.212,0.858173
2014-07-26,2014,30,0,0.881921,0.139276,0.756809,1.26523,0.223857,0,0,3.85233,NA,0.0963891,1.7673,0,0.788524,0.185917,0.138158,0.174277,0,0.955476,0.634249,0.41712,0.579598,0.544107,0.408677,1.42219,0.10442,0,0.786517,0.369324,0,1.24073,1.43692,0.633318,0.917141,0.13624,0.310952,0.202737,0,0.930445,0.0489836,0,0.720034,0.0248201,1.57256,1.16147,1.51954,0.79369,0.274348,0.179051,0.397878,0.0845785,7.74476,0.805152
2014-08-02,2014,31,0.153846,0.648324,0,0.653561,1.27847,0.335345,0.680272,0,3.63077,NA,0.120376,1.03774,0,0.770412,0.561523,0.120465,0.434216,0,1.19371,0.724797,0.345669,0.481064,0.511623,0.847458,1.15988,0.218898,0,0.753498,0.245204,0,1.08446,1.36546,0.790175,0.833333,0.130719,0.287134,0.110681,0.176678,1.01355,0,0.0856164,0.538933,0.0844187,1.68632,0.814638,1.85328,0.803004,0.631845,0.115631,0.338983,0.201613,7.8765,0.818781
2014-08-09,2014,32,0,1.0201,0.294985,0.708957,1.05709,0.383632,0,0,4.67405,NA,0.156311,1.07875,0,0.810804,0.526778,0.124812,0.458891,0.00555062,1.07051,0.710136,0.452284,0.500134,0.928621,0.478334,1.2929,0.178253,0,0.925926,0.242269,0,1.25285,1.41698,0.585309,1.13924,0,0.234797,0.756144,0.188324,0.454042,0,0,0.61127,0.121968,1.37986,0.817003,1.49589,0.752559,0.30888,0.156082,0.493421,0.209754,3.9173,0.783735
2014-08-16,2014,33,0,1.28946,0.125313,0.736594,1.05714,0.541455,0,0,4.08035,NA,0.17552,1.41176,0,0.79646,0.491464,0,0.249822,0,1.14567,0.709849,1.55786,0.552634,0.804327,1.02477,1.85954,0.180245,0,0.686695,0.331383,0,0.883838,1.33062,0.552118,0.806202,0.17094,0.241926,0.646987,0.0884956,0.778042,0,0,0.550426,0.0455529,1.41906,1.07149,1.9154,0.799029,0.292032,0.238459,0.123865,0.0446828,3.73776,0.848703
2014-08-23,2014,34,0.442478,1.56935,0,0.749133,1.20447,0.501812,0,0,4.91071,NA,0.185759,0.566251,0,0.993506,0.398062,0.13297,0.107373,0,1.21957,0.621891,0.411369,0.468604,0.522759,0.624321,2.14161,0.0543331,0,1.21382,0.288382,0,0.990574,1.40767,0.449357,0.849934,0,0.198194,0.191571,0,0.693241,0.513652,0,0.61479,0.15021,1.52139,0.991839,1.46951,0.871769,0.329489,0.255822,0.349498,0.123839,4.59815,0.834146
2014-08-30,2014,35,0,1.71348,0.144823,0.914227,1.31574,0.632757,0.0924214,0,5.2103,NA,0.176866,1.32626,0,0.850544,0.369004,0.180323,0.375704,0.00441579,1.52881,0.585059,0.579648,0.489302,0.707117,0.564668,2.24905,0.0262605,0,1.0979,0.507998,0.0883002,1.24827,2.00528,0.530206,0.701993,0,0.258131,0.611621,0.195503,0.67996,0.314054,0.0431593,0.629746,0.141924,1.5349,1.0849,1.12882,0.96272,0.183908,0.371106,0.38961,0.0288101,6.8991,0.905981
2014-09-06,2014,36,0,1.81736,0.242522,1.00071,1.58283,0.562588,0.0698812,0,5.62771,NA,0.19084,2.32198,0,1.17051,0.474244,0,0.551181,0,1.62314,0.832702,0.795812,0.612085,0.411734,1.28317,1.9318,0.0682128,0,1.07914,0.413763,0.0510204,1.12265,1.80464,0.337711,0.840116,1.3986,0.416004,1.11562,0,0.777068,0.0695572,0.0992063,0.777568,0.179553,1.9311,0.244798,1.43198,1.03362,0.365631,0.512438,0.460688,0.367261,7.18778,1.04506
2014-09-13,2014,37,0,1.75595,0.209205,0.993093,1.87174,0.575409,0.113766,0.134771,6.77349,NA,0.26178,2.53502,0,1.87919,0.484922,0.214626,0.931264,0.0198639,1.59742,0.701426,2.13869,0.575474,0.495091,1.03321,2.25673,0.330368,0,1.89019,0.481026,0.178651,1.29467,1.79659,0.645665,1.0983,0,0.400348,0.694927,0.106383,0.929671,0.0171999,0.09802,0.766363,0.17507,2.21526,1.47658,1.88925,1.35542,0.407268,0.618632,0.487465,0.565536,7.10806,1.16816
2014-09-20,2014,38,0,2.12647,0.2079,1.12618,1.86948,0.461823,0.166389,0,8.36785,NA,0.189054,3.02419,0,1.80433,0.585097,0.289691,0.786473,0.0399401,1.67126,1.32956,2.05882,0.564925,0.666009,1.42687,2.31096,0.284164,0,1.44788,0.583847,0.087146,1.74856,2.06866,0.835488,0.85752,0,0.446263,1.46689,0.975976,1.2626,0.0342349,0.0190078,0.668392,0.20241,2.25158,1.2458,2.3622,1.43986,0.622038,0.508187,0.671624,0.609975,3.86579,1.27649
2014-09-27,2014,39,0.572246,2.04542,0.144718,1.24332,1.78656,0.38112,0.362976,0.144092,8.56793,NA,0.220719,1.9385,0.15015,1.59832,0.459297,0.185621,0.885461,0.0906454,1.50033,1.36112,1.55096,0.664808,0.786535,0.631821,2.67093,0.276451,0.0882613,1.06075,0.560659,0,1.73814,1.67216,0.796167,1.24224,0,0.164174,1.00074,0.538117,1.06503,0.0169262,0.0388576,0.729108,0.135253,2.33845,1.22449,1.77134,1.46903,0.32769,0.498453,0.689491,0.538793,7.24346,1.29758
2014-10-04,2014,40,0.437445,1.73174,1.07239,1.02937,1.9089,0.466945,1.48994,0.0629723,5.85054,NA,0.396825,4.81841,1.14723,1.47637,0.514369,0.254043,0.498433,0.100271,1.7935,1.30226,1.01115,0.618429,0.320957,0.766983,2.26715,1.03915,0.096401,0.630564,0.494334,0.0233372,1.4055,1.34435,0.693823,0.557937,0.416089,0.392734,1.85456,0.223499,0.937714,0.0433839,0.229709,0.820531,0.235632,1.61545,1.15574,1.33929,1.43013,0.443718,0.913293,0.783875,0.519785,6.77821,1.20612
2014-10-11,2014,41,0.412939,2.06627,1.24595,0.830861,2.01872,0.427594,1.59107,0.113314,5.46912,NA,0.500595,4.95225,1.28079,1.4802,0.791997,0.315731,0.600515,0.0897384,2.072,1.25817,0.966228,0.706026,0.270187,0.754446,2.87785,1.28882,0,0.741565,0.587345,0.281577,2.17104,1.55445,0.609081,0.660579,0.664011,0.576121,2.47019,0.418535,1.1936,0.152184,0.225802,0.781793,0.468272,1.73191,1.29199,1.06727,1.77161,1.45322,1.09747,0.783972,0.470793,4.16171,1.32485
2014-10-18,2014,42,0.364631,1.73504,1.21241,0.969776,1.88158,0.472813,1.55388,0,5.03445,NA,0.535943,4.42924,1.48213,1.64143,0.688047,0.275115,0.875099,0.048178,2.6345,1.13998,0.857064,0.784763,0.394187,0.892164,2.48465,1.40453,0.0597907,0.855545,0.551651,0.0609756,1.60945,1.90233,0.76846,0.493643,0.804829,0.49337,1.36633,0.572246,1.01448,0.241629,0.559589,0.844231,0.5426,1.97601,1.29317,1.30826,1.87367,0.773616,0.965647,1.00767,0.512343,10.1388,1.41192
2014-10-25,2014,43,1.54603,1.8387,1.44473,0.931957,1.84197,0.440643,1.45909,0,5.6615,NA,0.679822,4.43332,0.863171,1.59675,0.755814,0.287503,0.922992,0.164097,2.51817,0.969279,0.957198,0.605295,0.443656,0.856198,2.86832,1.32654,0.126984,0.530906,0.435894,0.10142,1.86151,1.6611,0.872553,0.789224,0.643317,0.605954,1.07742,0.713776,1.1704,0.0994318,0.638763,1.0968,0.786283,2.1727,1.51456,1.06242,1.70346,0.620604,1.08258,1.93198,0.84832,9.27433,1.42547
2014-11-01,2014,44,1.80723,2.11822,1.46085,0.939032,1.88603,0.49776,2.06852,0.0538213,6.35436,NA,0.769458,4.48448,0.947587,1.74722,0.694664,0.34339,0.78125,0.0676779,2.54468,1.02456,1.12683,0.740407,0.494181,0.826598,2.45889,0.948386,0.118941,0.420008,0.562972,0.269906,1.57613,1.31718,0.95177,0.923254,0.679245,0.534759,1.40476,1.03776,1.08301,0.154213,0.76835,0.70514,0.83815,2.26836,1.58786,1.37312,1.71274,0.604511,1.1051,2.2283,0.43082,6.18928,1.43909
2014-11-08,2014,45,3.11448,2.5133,1.64339,1.08034,2.22964,0.557,2.27323,0.0993542,7.22467,NA,1.26756,5.23318,2.12156,1.95543,0.829048,0.288583,1.01807,0.165563,3.05093,1.04025,0.925521,0.943831,0.650309,0.827719,3.13698,1.04767,0.188088,0.293871,0.544813,0.299222,1.60939,1.75094,1.10596,0.970316,0.563063,0.551492,1.38249,0.44891,1.18687,0.207237,0.969485,0.886767,1.02956,2.31548,1.51435,1.1477,1.70635,0.616406,1.05838,2.3772,0.605727,10.6045,1.61532
2014-11-15,2014,46,3.14843,3.95533,1.53528,1.1259,2.21797,0.42123,2.11506,0.0569801,5.93824,NA,1.72023,5.19622,1.64349,2.16649,1.03026,0.231332,1.18789,0.197481,3.31273,1.34328,0.855491,0.881402,0.54948,0.775054,3.15941,1.616,0.138696,0.684671,0.814036,0.241935,1.76267,1.26371,1.11014,0.955928,0.337458,0.626844,2.13992,0.502753,1.21473,0.272438,0.966702,0.80292,0.960792,2.2432,1.80339,0.953576,1.75274,0.75707,1.19482,2.21648,0.721421,8.57318,1.66473
2014-11-22,2014,47,2.92857,5.70089,1.44857,1.11092,2.48984,0.202293,1.72999,0.0557103,7.19027,NA,2.89243,3.79275,2.19285,2.55336,1.86797,0.34228,1.82328,0.296366,4.39541,0.683816,1.76296,0.938086,0.563518,1.41224,4.27091,1.09715,0.126823,0.676397,0.790485,0.225317,2.13929,1.62043,1.38222,0.931489,0.388601,0.487381,1.13288,0.469832,1.43141,0.140449,0.746849,1.05989,0.846763,4.10392,1.96438,1.24668,1.99125,0.82958,0.951195,2.17391,0.677574,10.6413,2.0058
2014-11-29,2014,48,2.39852,7.26216,1.72964,1.3478,2.72718,0.311624,1.68593,0.162338,9.61123,NA,3.97708,3.86473,2.33489,3.8006,2.31533,0.391071,2.21992,0.330723,5.90118,1.44386,1.71058,1.09112,0.897997,1.30183,4.94181,2.70174,0.129422,0.872516,1.80027,0.0902799,1.92804,1.8017,1.84683,2.0605,0.322581,0.578674,2.17319,0.598653,2.25854,0.114705,1.0565,0.988986,1.20203,4.66631,2.63658,1.82879,2.39042,0.877528,1.41531,1.74868,1.23187,10.8524,2.62227
2014-12-06,2014,49,2.12465,5.01346,2.52893,1.30296,2.40936,0.979772,1.75439,0.281215,11.7008,NA,4.63476,4.66793,2.44474,4.50272,3.45071,0.37362,2.2245,0.942827,5.48934,1.18283,1.89161,1.00662,0.936288,1.70758,5.90889,2.50949,0.0272926,1.12994,1.26213,0.157092,2.0331,1.87226,1.41337,1.81061,0.675676,1.03679,2.54709,1.27639,1.7612,0.268779,1.38277,0.865434,2.09419,4.91288,2.67954,1.62238,2.46464,0.985325,1.65785,2.47511,1.33509,7.11392,2.60749
2014-12-13,2014,50,1.66305,10.1072,4.4004,1.55325,2.57737,1.28205,1.5677,0.111421,9.75309,NA,5.48925,4.77601,3.51259,5.69394,5.63278,0.794123,4.70762,1.7344,5.61596,1.48879,2.38458,1.26052,2.0382,4.53885,7.21097,5.39804,0.569544,1.3936,1.42665,0.135747,2.25696,2.14827,1.64571,2.99005,2.08184,1.97942,5.70992,0.958827,2.75217,0.492832,1.56376,1.4311,3.20519,8.96964,3.37139,2.01527,3.42276,1.26887,2.04464,4.12929,1.64936,9.49755,3.4178
2014-12-20,2014,51,2.63425,15.3305,8.46911,1.70901,2.90369,1.79181,1.54565,0.660793,12.9854,NA,6.2816,6.84982,4.98096,5.97552,7.04394,0.810738,8.10231,2.98465,6.9655,1.29393,3.41734,1.43959,2.88557,5.72078,10.328,6.14749,0.542373,2.57791,1.80069,0.282978,3.31837,3.79691,2.65033,4.59095,3.67347,3.35649,4.44392,0.8,4.4293,0.483695,4.57035,1.84594,4.54309,12.9375,4.09467,2.18712,5.44911,2.01157,4.00363,5.76586,2.23061,9.7204,4.46555
2014-12-27,2014,52,2.34542,19.4177,10.5263,2.13564,4.47729,3.23077,2.05696,1.16183,13.6364,NA,7.81293,10.3704,6.49795,5.59515,8.96499,0.92394,8.62753,3.28006,7.28398,1.90583,4.59902,2.27933,4.93178,7.85111,11.5581,8.54034,1.47992,4.92802,3.27054,0.255195,4.33593,6.65274,6.18794,8.65161,4.29799,6.96472,4.94555,1.24159,7.0306,1.39454,6.88426,3.01887,8.03229,7.69326,5.92433,2.79379,9.87439,2.50667,6.77623,7.27175,2.61481,9.23584,6.11497
